relance_id;devis_id;date_relance;mois;exercice;rang;canal;agence;commercial;issue;duree_min
REL-02761;DEV-02520;2026-01-04;2026-01;2025-2026;1;SMS;Montpellier;Thomas Rey;Refus signifié;4.3
REL-02762;DEV-02522;2026-01-02;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Refus signifié;1.2
REL-02763;DEV-02523;2025-12-30;2025-12;2025-2026;1;Email;Toulouse;Julien Fabre;Refus signifié;1.3
REL-02764;DEV-02525;2026-01-05;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Rappel demandé;1.9
REL-02765;DEV-02526;2026-01-05;2026-01;2025-2026;1;SMS;Bordeaux;Sophie Marchand;Sans réponse;4.1
REL-02766;DEV-02527;2025-12-28;2025-12;2025-2026;1;Email;Toulouse;Julien Fabre;Accord obtenu;3.0
REL-02767;DEV-02528;2026-01-10;2026-01;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.7
REL-02768;DEV-02529;2026-01-01;2026-01;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;2.2
REL-02769;DEV-02532;2026-01-07;2026-01;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;11.0
REL-02770;DEV-02532;2026-01-18;2026-01;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;11.2
REL-02771;DEV-02532;2026-01-23;2026-01;2025-2026;3;Email;Toulouse;Julien Fabre;Refus signifié;3.2
REL-02772;DEV-02534;2025-12-30;2025-12;2025-2026;1;Email;Bordeaux;Karim Belkacem;Injoignable;2.9
REL-02773;DEV-02535;2026-01-05;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.6
REL-02774;DEV-02536;2026-01-04;2026-01;2025-2026;1;Téléphone;Montpellier;Thomas Rey;Refus signifié;4.0
REL-02775;DEV-02543;2026-01-12;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Refus signifié;3.0
REL-02776;DEV-02546;2026-01-07;2026-01;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;9.7
REL-02777;DEV-02549;2026-01-20;2026-01;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;4.0
REL-02778;DEV-02550;2026-01-16;2026-01;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;12.6
REL-02779;DEV-02553;2026-01-15;2026-01;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;10.2
REL-02780;DEV-02556;2026-01-20;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Refus signifié;3.1
REL-02781;DEV-02557;2026-01-14;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;1.6
REL-02782;DEV-02557;2026-01-26;2026-01;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;9.8
REL-02783;DEV-02557;2026-01-31;2026-01;2025-2026;3;SMS;Bordeaux;Karim Belkacem;Refus signifié;1.4
REL-02784;DEV-02559;2026-01-13;2026-01;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;11.1
REL-02785;DEV-02559;2026-01-23;2026-01;2025-2026;2;Email;Toulouse;Julien Fabre;Rappel demandé;2.3
REL-02786;DEV-02561;2026-01-10;2026-01;2025-2026;1;Email;Toulouse;Nadia Cherif;Rappel demandé;2.0
REL-02787;DEV-02561;2026-01-22;2026-01;2025-2026;2;Téléphone;Toulouse;Nadia Cherif;Sans réponse;5.1
REL-02788;DEV-02561;2026-02-01;2026-02;2025-2026;3;SMS;Toulouse;Nadia Cherif;Refus signifié;3.6
REL-02789;DEV-02563;2026-01-17;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;2.3
REL-02790;DEV-02564;2026-01-14;2026-01;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;9.3
REL-02791;DEV-02564;2026-01-25;2026-01;2025-2026;2;SMS;Toulouse;Julien Fabre;Accord obtenu;2.1
REL-02792;DEV-02568;2026-01-17;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Refus signifié;4.6
REL-02793;DEV-02569;2026-01-20;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Négociation en cours;2.7
REL-02794;DEV-02571;2026-01-14;2026-01;2025-2026;1;Email;Toulouse;Nadia Cherif;Rappel demandé;2.8
REL-02795;DEV-02572;2026-01-23;2026-01;2025-2026;1;Email;Bordeaux;Sophie Marchand;Refus signifié;1.4
REL-02796;DEV-02573;2026-01-16;2026-01;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;6.7
REL-02797;DEV-02575;2026-01-20;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Rappel demandé;4.7
REL-02798;DEV-02576;2026-01-20;2026-01;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;11.5
REL-02799;DEV-02578;2026-01-26;2026-01;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.0
REL-02800;DEV-02584;2026-01-20;2026-01;2025-2026;1;Email;Toulouse;Julien Fabre;Sans réponse;2.2
REL-02801;DEV-02587;2026-01-23;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Injoignable;4.7
REL-02802;DEV-02587;2026-01-28;2026-01;2025-2026;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.1
REL-02803;DEV-02588;2026-01-24;2026-01;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;11.5
REL-02804;DEV-02589;2026-01-18;2026-01;2025-2026;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.9
REL-02805;DEV-02591;2026-01-20;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Rappel demandé;1.2
REL-02806;DEV-02591;2026-01-26;2026-01;2025-2026;2;Email;Montpellier;Thomas Rey;Injoignable;3.8
REL-02807;DEV-02592;2026-01-23;2026-01;2025-2026;1;Email;Toulouse;Nadia Cherif;Accord obtenu;3.5
REL-02808;DEV-02594;2026-01-22;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.2
REL-02809;DEV-02596;2026-01-17;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Injoignable;1.5
REL-02810;DEV-02597;2026-02-01;2026-02;2025-2026;1;Téléphone;Montpellier;Thomas Rey;Sans réponse;11.3
REL-02811;DEV-02603;2026-01-29;2026-01;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;3.8
REL-02812;DEV-02604;2026-01-31;2026-01;2025-2026;1;Email;Toulouse;Julien Fabre;Négociation en cours;3.7
REL-02813;DEV-02604;2026-02-12;2026-02;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Refus signifié;4.2
REL-02814;DEV-02605;2026-01-29;2026-01;2025-2026;1;Email;Toulouse;Nadia Cherif;Négociation en cours;2.0
REL-02815;DEV-02609;2026-02-02;2026-02;2025-2026;1;Email;Montpellier;Thomas Rey;Refus signifié;1.5
REL-02816;DEV-02610;2026-02-07;2026-02;2025-2026;1;Email;Montpellier;Thomas Rey;Négociation en cours;3.1
REL-02817;DEV-02610;2026-02-19;2026-02;2025-2026;2;Email;Montpellier;Thomas Rey;Sans réponse;1.2
REL-02818;DEV-02611;2026-01-28;2026-01;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;3.3
REL-02819;DEV-02614;2026-01-27;2026-01;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;9.4
REL-02820;DEV-02614;2026-02-02;2026-02;2025-2026;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;5.0
REL-02821;DEV-02616;2026-01-28;2026-01;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;8.8
REL-02822;DEV-02616;2026-02-05;2026-02;2025-2026;2;SMS;Bordeaux;Sophie Marchand;Sans réponse;1.6
REL-02823;DEV-02617;2026-01-29;2026-01;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;10.9
REL-02824;DEV-02617;2026-02-08;2026-02;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Injoignable;12.3
REL-02825;DEV-02621;2026-01-28;2026-01;2025-2026;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;2.6
REL-02826;DEV-02621;2026-02-08;2026-02;2025-2026;2;Email;Bordeaux;Karim Belkacem;Sans réponse;1.9
REL-02827;DEV-02622;2026-02-03;2026-02;2025-2026;1;SMS;Bordeaux;Karim Belkacem;Rappel demandé;1.7
REL-02828;DEV-02622;2026-02-11;2026-02;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.0
REL-02829;DEV-02623;2026-02-04;2026-02;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;7.2
REL-02830;DEV-02624;2026-02-06;2026-02;2025-2026;1;Email;Toulouse;Julien Fabre;Injoignable;2.8
REL-02831;DEV-02624;2026-02-12;2026-02;2025-2026;2;SMS;Toulouse;Julien Fabre;Rappel demandé;2.0
REL-02832;DEV-02631;2026-02-16;2026-02;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;13.2
REL-02833;DEV-02632;2026-02-09;2026-02;2025-2026;1;Email;Toulouse;Nadia Cherif;Rappel demandé;3.4
REL-02834;DEV-02632;2026-02-21;2026-02;2025-2026;2;Email;Toulouse;Nadia Cherif;Négociation en cours;3.4
REL-02835;DEV-02634;2026-02-02;2026-02;2025-2026;1;SMS;Bordeaux;Karim Belkacem;Sans réponse;1.2
REL-02836;DEV-02634;2026-02-12;2026-02;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;8.8
REL-02837;DEV-02635;2026-02-10;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;2.1
REL-02838;DEV-02635;2026-02-16;2026-02;2025-2026;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;6.9
REL-02839;DEV-02636;2026-02-16;2026-02;2025-2026;1;SMS;Toulouse;Julien Fabre;Rappel demandé;1.9
REL-02840;DEV-02639;2026-02-10;2026-02;2025-2026;1;SMS;Toulouse;Julien Fabre;Accord obtenu;2.2
REL-02841;DEV-02640;2026-02-07;2026-02;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;11.4
REL-02842;DEV-02641;2026-02-05;2026-02;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;6.1
REL-02843;DEV-02641;2026-02-14;2026-02;2025-2026;2;Email;Toulouse;Nadia Cherif;Sans réponse;2.6
REL-02844;DEV-02645;2026-02-06;2026-02;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Accord obtenu;3.4
REL-02845;DEV-02646;2026-02-12;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;3.2
REL-02846;DEV-02649;2026-02-06;2026-02;2025-2026;1;Email;Bordeaux;Karim Belkacem;Refus signifié;4.7
REL-02847;DEV-02650;2026-02-06;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-02848;DEV-02653;2026-02-13;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;3.9
REL-02849;DEV-02653;2026-02-20;2026-02;2025-2026;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;9.8
REL-02850;DEV-02655;2026-02-15;2026-02;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;10.0
REL-02851;DEV-02657;2026-02-18;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.8
REL-02852;DEV-02660;2026-02-16;2026-02;2025-2026;1;Email;Toulouse;Julien Fabre;Sans réponse;4.5
REL-02853;DEV-02661;2026-02-13;2026-02;2025-2026;1;Email;Toulouse;Nadia Cherif;Accord obtenu;1.2
REL-02854;DEV-02662;2026-02-15;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Refus signifié;3.7
REL-02855;DEV-02664;2026-02-14;2026-02;2025-2026;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;4.8
REL-02856;DEV-02664;2026-02-24;2026-02;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;5.1
REL-02857;DEV-02671;2026-02-17;2026-02;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;11.3
REL-02858;DEV-02672;2026-02-27;2026-02;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;2.3
REL-02859;DEV-02672;2026-03-07;2026-03;2025-2026;2;Email;Toulouse;Julien Fabre;Accord obtenu;1.4
REL-02860;DEV-02673;2026-02-15;2026-02;2025-2026;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;2.7
REL-02861;DEV-02673;2026-02-28;2026-02;2025-2026;2;Email;Bordeaux;Karim Belkacem;Rappel demandé;5.0
REL-02862;DEV-02673;2026-03-13;2026-03;2025-2026;3;Email;Bordeaux;Karim Belkacem;Sans réponse;4.8
REL-02863;DEV-02674;2026-02-23;2026-02;2025-2026;1;Email;Bordeaux;Sophie Marchand;Refus signifié;3.2
REL-02864;DEV-02676;2026-02-23;2026-02;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;2.8
REL-02865;DEV-02676;2026-03-01;2026-03;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Accord obtenu;8.7
REL-02866;DEV-02678;2026-03-04;2026-03;2025-2026;1;Email;Toulouse;Julien Fabre;Rappel demandé;4.3
REL-02867;DEV-02678;2026-03-09;2026-03;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Refus signifié;3.3
REL-02868;DEV-02680;2026-03-06;2026-03;2025-2026;1;Email;Bordeaux;Sophie Marchand;Injoignable;2.7
REL-02869;DEV-02682;2026-02-20;2026-02;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;8.6
REL-02870;DEV-02682;2026-02-25;2026-02;2025-2026;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;12.0
REL-02871;DEV-02682;2026-03-03;2026-03;2025-2026;3;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;4.3
REL-02872;DEV-02684;2026-02-21;2026-02;2025-2026;1;Téléphone;Montpellier;Thomas Rey;Refus signifié;10.9
REL-02873;DEV-02686;2026-03-02;2026-03;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;9.3
REL-02874;DEV-02686;2026-03-08;2026-03;2025-2026;2;Email;Bordeaux;Sophie Marchand;Sans réponse;3.0
REL-02875;DEV-02691;2026-03-05;2026-03;2025-2026;1;SMS;Toulouse;Nadia Cherif;Injoignable;4.3
REL-02876;DEV-02691;2026-03-16;2026-03;2025-2026;2;Téléphone;Toulouse;Nadia Cherif;Refus signifié;10.3
REL-02877;DEV-02693;2026-03-08;2026-03;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Injoignable;3.7
REL-02878;DEV-02693;2026-03-16;2026-03;2025-2026;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.9
REL-02879;DEV-02696;2026-03-05;2026-03;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;8.0
REL-02880;DEV-02696;2026-03-18;2026-03;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Refus signifié;11.5
REL-02881;DEV-02697;2026-02-26;2026-02;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;2.8
REL-02882;DEV-02698;2026-03-03;2026-03;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;3.8
REL-02883;DEV-02698;2026-03-12;2026-03;2025-2026;2;Email;Montpellier;Thomas Rey;Sans réponse;3.5
REL-02884;DEV-02698;2026-03-18;2026-03;2025-2026;3;SMS;Montpellier;Thomas Rey;Refus signifié;2.2
REL-02885;DEV-02700;2026-03-01;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Négociation en cours;13.7
REL-02886;DEV-02701;2026-03-08;2026-03;2025-2026;1;Email;Bordeaux;Sophie Marchand;Négociation en cours;1.9
REL-02887;DEV-02703;2026-03-09;2026-03;2025-2026;1;Email;Montpellier;Thomas Rey;Négociation en cours;4.0
REL-02888;DEV-02704;2026-03-01;2026-03;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;3.8
REL-02889;DEV-02704;2026-03-15;2026-03;2025-2026;2;Téléphone;Montpellier;Thomas Rey;Accord obtenu;11.4
REL-02890;DEV-02705;2026-03-04;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;6.9
REL-02891;DEV-02710;2026-03-10;2026-03;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Refus signifié;12.0
REL-02892;DEV-02711;2026-03-12;2026-03;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;4.7
REL-02893;DEV-02712;2026-03-11;2026-03;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;10.5
REL-02894;DEV-02712;2026-03-19;2026-03;2025-2026;2;Email;Bordeaux;Sophie Marchand;Refus signifié;4.4
REL-02895;DEV-02713;2026-03-05;2026-03;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.5
REL-02896;DEV-02713;2026-03-15;2026-03;2025-2026;2;Email;Bordeaux;Sophie Marchand;Sans réponse;2.9
REL-02897;DEV-02714;2026-03-08;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.3
REL-02898;DEV-02714;2026-03-22;2026-03;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;6.1
REL-02899;DEV-02715;2026-03-06;2026-03;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;2.1
REL-02900;DEV-02715;2026-03-14;2026-03;2025-2026;2;Email;Montpellier;Thomas Rey;Rappel demandé;4.6
REL-02901;DEV-02715;2026-03-23;2026-03;2025-2026;3;Email;Montpellier;Thomas Rey;Sans réponse;4.1
REL-02902;DEV-02717;2026-03-13;2026-03;2025-2026;1;Téléphone;Montpellier;Thomas Rey;Refus signifié;7.1
REL-02903;DEV-02718;2026-03-16;2026-03;2025-2026;1;Email;Bordeaux;Sophie Marchand;Refus signifié;1.5
REL-02904;DEV-02719;2026-03-11;2026-03;2025-2026;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;2.1
REL-02905;DEV-02719;2026-03-18;2026-03;2025-2026;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;2.5
REL-02906;DEV-02720;2026-03-16;2026-03;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;12.5
REL-02907;DEV-02723;2026-03-16;2026-03;2025-2026;1;Téléphone;Montpellier;Thomas Rey;Injoignable;2.2
REL-02908;DEV-02723;2026-03-21;2026-03;2025-2026;2;Téléphone;Montpellier;Thomas Rey;Rappel demandé;11.3
REL-02909;DEV-02725;2026-03-10;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Sans réponse;2.8
REL-02910;DEV-02725;2026-03-21;2026-03;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;6.2
REL-02911;DEV-02726;2026-03-19;2026-03;2025-2026;1;Email;Toulouse;Julien Fabre;Sans réponse;1.1
REL-02912;DEV-02727;2026-03-12;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;6.4
REL-02913;DEV-02728;2026-03-15;2026-03;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;13.4
REL-02914;DEV-02730;2026-03-12;2026-03;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;2.1
REL-02915;DEV-02732;2026-03-20;2026-03;2025-2026;1;Téléphone;Toulouse;Julien Fabre;Refus signifié;10.5
REL-02916;DEV-02733;2026-03-12;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;4.1
REL-02917;DEV-02733;2026-03-17;2026-03;2025-2026;2;Email;Bordeaux;Karim Belkacem;Négociation en cours;1.0
REL-02918;DEV-02733;2026-03-28;2026-03;2025-2026;3;SMS;Bordeaux;Karim Belkacem;Rappel demandé;2.6
REL-02919;DEV-02734;2026-03-19;2026-03;2025-2026;1;SMS;Bordeaux;Karim Belkacem;Sans réponse;2.9
REL-02920;DEV-02737;2026-03-16;2026-03;2025-2026;1;Email;Toulouse;Julien Fabre;Sans réponse;4.1
REL-02921;DEV-02741;2026-03-22;2026-03;2025-2026;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;2.7
REL-02922;DEV-02741;2026-04-03;2026-04;2025-2026;2;SMS;Bordeaux;Sophie Marchand;Négociation en cours;3.4
REL-02923;DEV-02744;2026-03-20;2026-03;2025-2026;1;Email;Toulouse;Julien Fabre;Négociation en cours;2.2
REL-02924;DEV-02745;2026-03-22;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Sans réponse;1.7
REL-02925;DEV-02745;2026-03-27;2026-03;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;9.3
REL-02926;DEV-02748;2026-03-18;2026-03;2025-2026;1;Email;Toulouse;Julien Fabre;Sans réponse;1.2
REL-02927;DEV-02748;2026-03-30;2026-03;2025-2026;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;9.7
REL-02928;DEV-02748;2026-04-06;2026-04;2025-2026;3;Email;Toulouse;Julien Fabre;Accord obtenu;4.2
REL-02929;DEV-02753;2026-04-02;2026-04;2025-2026;1;Email;Montpellier;Thomas Rey;Rappel demandé;4.2
REL-02930;DEV-02754;2026-03-27;2026-03;2025-2026;1;Email;Toulouse;Nadia Cherif;Rappel demandé;4.9
REL-02931;DEV-02754;2026-04-01;2026-04;2025-2026;2;Email;Toulouse;Nadia Cherif;Refus signifié;4.0
REL-02932;DEV-02755;2026-03-20;2026-03;2025-2026;1;Email;Toulouse;Nadia Cherif;Injoignable;2.1
REL-02933;DEV-02755;2026-03-29;2026-03;2025-2026;2;Email;Toulouse;Nadia Cherif;Refus signifié;3.6
REL-02934;DEV-02757;2026-03-18;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;10.3
REL-02935;DEV-02757;2026-03-28;2026-03;2025-2026;2;Email;Bordeaux;Karim Belkacem;Sans réponse;1.4
REL-02936;DEV-02758;2026-03-19;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Négociation en cours;3.0
REL-02937;DEV-02758;2026-03-27;2026-03;2025-2026;2;SMS;Bordeaux;Karim Belkacem;Accord obtenu;3.0
REL-02938;DEV-02764;2026-03-21;2026-03;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;10.9
REL-02939;DEV-02765;2026-03-20;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;4.3
REL-02940;DEV-02765;2026-03-29;2026-03;2025-2026;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.7
REL-02941;DEV-02766;2026-03-24;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Refus signifié;3.1
REL-02942;DEV-02768;2026-03-22;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Refus signifié;4.2
REL-02943;DEV-02769;2026-03-27;2026-03;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;2.0
REL-02944;DEV-02769;2026-04-03;2026-04;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Négociation en cours;13.0
REL-02945;DEV-02772;2026-03-31;2026-03;2025-2026;1;Téléphone;Montpellier;Thomas Rey;Refus signifié;9.5
REL-02946;DEV-02773;2026-04-01;2026-04;2025-2026;1;Email;Montpellier;Thomas Rey;Sans réponse;3.0
REL-02947;DEV-02773;2026-04-13;2026-04;2025-2026;2;Téléphone;Montpellier;Thomas Rey;Négociation en cours;5.7
REL-02948;DEV-02777;2026-03-24;2026-03;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;10.4
REL-02949;DEV-02778;2026-04-07;2026-04;2025-2026;1;Email;Toulouse;Nadia Cherif;Accord obtenu;1.7
REL-02950;DEV-02779;2026-04-04;2026-04;2025-2026;1;Email;Bordeaux;Karim Belkacem;Sans réponse;2.6
REL-02951;DEV-02779;2026-04-10;2026-04;2025-2026;2;SMS;Bordeaux;Karim Belkacem;Rappel demandé;2.3
REL-02952;DEV-02780;2026-04-05;2026-04;2025-2026;1;Email;Montpellier;Thomas Rey;Accord obtenu;2.6
REL-02953;DEV-02782;2026-04-02;2026-04;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;9.1
REL-02954;DEV-02783;2026-04-06;2026-04;2025-2026;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.3
REL-02955;DEV-02783;2026-04-19;2026-04;2025-2026;2;SMS;Bordeaux;Sophie Marchand;Accord obtenu;4.0
REL-02956;DEV-02784;2026-04-07;2026-04;2025-2026;1;SMS;Toulouse;Julien Fabre;Sans réponse;2.5
REL-02957;DEV-02787;2026-04-12;2026-04;2025-2026;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.3
REL-02958;DEV-02787;2026-04-22;2026-04;2025-2026;2;SMS;Bordeaux;Sophie Marchand;Refus signifié;2.8
REL-02959;DEV-02788;2026-04-02;2026-04;2025-2026;1;Email;Toulouse;Nadia Cherif;Sans réponse;1.1
REL-02960;DEV-02788;2026-04-16;2026-04;2025-2026;2;Email;Toulouse;Nadia Cherif;Refus signifié;2.2
REL-02961;DEV-02792;2026-03-29;2026-03;2025-2026;1;Email;Bordeaux;Karim Belkacem;Sans réponse;2.5
REL-02962;DEV-02792;2026-04-07;2026-04;2025-2026;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.8
REL-02963;DEV-02793;2026-04-05;2026-04;2025-2026;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;4.7
REL-02964;DEV-02793;2026-04-19;2026-04;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;5.5
REL-02965;DEV-02794;2026-04-04;2026-04;2025-2026;1;Email;Toulouse;Nadia Cherif;Sans réponse;3.8
REL-02966;DEV-02794;2026-04-11;2026-04;2025-2026;2;Email;Toulouse;Nadia Cherif;Injoignable;2.5
REL-02967;DEV-02796;2026-04-03;2026-04;2025-2026;1;SMS;Bordeaux;Karim Belkacem;Négociation en cours;3.3
REL-02968;DEV-02797;2026-04-06;2026-04;2025-2026;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;1.9
REL-02969;DEV-02797;2026-04-12;2026-04;2025-2026;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.5
REL-02970;DEV-02798;2026-04-09;2026-04;2025-2026;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.5
REL-02971;DEV-02799;2026-04-15;2026-04;2025-2026;1;Email;Toulouse;Julien Fabre;Rappel demandé;3.6
REL-02972;DEV-02802;2026-04-02;2026-04;2025-2026;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;3.9
REL-02973;DEV-02802;2026-04-07;2026-04;2025-2026;2;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;10.1
REL-02974;DEV-02803;2026-04-08;2026-04;2025-2026;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;5.3
REL-02975;DEV-02803;2026-04-21;2026-04;2025-2026;2;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;5.1
REL-02976;DEV-02807;2026-04-06;2026-04;2025-2026;1;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;5.5
REL-02977;DEV-02807;2026-04-11;2026-04;2025-2026;2;Email;Bordeaux;Sophie Marchand;Sans réponse;4.1
REL-02978;DEV-02807;2026-04-24;2026-04;2025-2026;3;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.8
